candidateId,sourcePdf,sourcePage,matchType,existingQuestionIds,disposition,recommendedFollowUpGroup,questionTextEs
categoriab_2019_questions-306,categoriab.pdf,105,exact_spanish_tuple,b-fallback-187,duplicate,,"Si usted está conduciendo y va a girar al llegar a una intersección, debe anticipar su maniobra utilizando la luz de giro correspondiente por lo menos..."
categoriab_2019_questions-307,categoriab.pdf,105,exact_spanish_tuple,b-fallback-084,duplicate,,Para realizar correctamente un giro en una intersección se debe indicar...
categoriab_2019_questions-308,categoriab.pdf,105,exact_spanish_tuple,b-fallback-242,duplicate,,Circular con la luz alta encendida está prohibido en zonas urbanas.
categoriab_2019_questions-309,categoriab.pdf,106,exact_spanish_tuple,b-fallback-349,duplicate,,"El vehículo, señalado con un círculo rojo, circula utilizando las luces correctas."
categoriab_2019_questions-310,categoriab.pdf,106,exact_spanish_tuple,b-fallback-382,duplicate,,"Para circular de noche por una calle de la Ciudad de Buenos Aires, ¿qué luces deben utilizarse?"
categoriab_2019_questions-311,categoriab.pdf,106,exact_spanish_tuple,b-fallback-014,duplicate,,"Al observar las luces de este vehículo, ¿qué significado tienen en cuanto al sentido de circulación?"
categoriab_2019_questions-312,categoriab.pdf,107,exact_spanish_tuple,b-fallback-077,duplicate,,¿Para qué sirven estas luces intermitentes?
categoriab_2019_questions-313,categoriab.pdf,107,exact_spanish_tuple,b-fallback-250,duplicate,,Es obligatoria la circulación con luces bajas encendidas las 24 horas en...
categoriab_2019_questions-314,categoriab.pdf,107,exact_spanish_tuple,b-fallback-292,duplicate,,"Si al circular por la siguiente arteria, se ve obligado a detener en la banquina, ¿qué luces debe colocar?"
categoriab_2019_questions-315,categoriab.pdf,108,exact_spanish_tuple,b-fallback-360,duplicate,,"Según la Ley Nº 2148, ¿está permitido colocar a un automóvil particular luces adicionales?"
categoriab_2019_questions-316,categoriab.pdf,108,exact_spanish_tuple,b-fallback-304,duplicate,,¿Qué significado tiene el color de las luces encendidas que se indican en la imagen?
categoriab_2019_questions-317,categoriab.pdf,108,exact_spanish_tuple,b-fallback-247,duplicate,,"El sistema de luces que posee un vehículo, además de iluminar, brinda información que permite la comunicación entre vehículos y también peatones."
categoriab_2019_questions-318,categoriab.pdf,108,exact_spanish_tuple,b-fallback-448,duplicate,,¿A qué se denomina “aquaplaning”?
categoriab_2019_questions-319,categoriab.pdf,109,exact_spanish_tuple,b-fallback-189,duplicate,,"En cuanto a la velocidad frente a esta situación, ¿qué debería considerar un conductor?"
categoriab_2019_questions-320,categoriab.pdf,109,exact_spanish_tuple,b-fallback-251,duplicate,,¿Cómo se define el efecto que ocurre en la siguiente imagen?
categoriab_2019_questions-321,categoriab.pdf,110,exact_spanish_tuple,b-fallback-335,duplicate,,"Cuando hay agua en el camino, debe reducir su velocidad para evitar…"
categoriab_2019_questions-322,categoriab.pdf,110,exact_spanish_tuple,b-fallback-206,duplicate,,"Si la calzada está mojada y hay charcos, ¿pueden perder eficacia los frenos?"
categoriab_2019_questions-323,categoriab.pdf,110,exact_spanish_tuple,b-fallback-390,duplicate,,"Frente a esta condición climática, ¿se deben encender las luces bajas?"
categoriab_2019_questions-324,categoriab.pdf,111,exact_spanish_tuple,b-fallback-344,duplicate,,Al conducir por un largo lapso de tiempo y en esta condición climática…
categoriab_2019_questions-325,categoriab.pdf,111,exact_spanish_tuple,b-fallback-330,duplicate,,"Bajo esta condición climática, ¿es recomendable aumentar la distancia de seguridad y reducir la velocidad?"
categoriab_2019_questions-326,categoriab.pdf,111,exact_spanish_tuple,b-fallback-056,duplicate,,Conducir de noche aumenta el riesgo de sufrir un incidente.
categoriab_2019_questions-327,categoriab.pdf,112,exact_spanish_tuple,b-fallback-255,duplicate,,"Cuando conduce bajo esta condición climática, ¿a cuánto se debe incrementar la regla de 2 segundos en la distancia de seguridad?"
categoriab_2019_questions-328,categoriab.pdf,112,exact_spanish_tuple,b-fallback-006,duplicate,,"Al conducir sobre una calzada en estas condiciones, la distancia de frenado será..."
categoriab_2019_questions-329,categoriab.pdf,113,exact_spanish_tuple,b-fallback-166,duplicate,,"En estas condiciones, ¿una incorrecta regulación de la altura de las luces bajas puede producir encandilamiento?"
categoriab_2019_questions-330,categoriab.pdf,113,exact_spanish_tuple,b-fallback-391,duplicate,,¿Cuál es el límite de velocidad máxima en esta situación?
categoriab_2019_questions-331,categoriab.pdf,114,exact_spanish_tuple,b-fallback-460,duplicate,,"Ante la siguiente situación, ¿qué es lo que se recomienda hacer?"
categoriab_2019_questions-332,categoriab.pdf,114,exact_spanish_tuple,b-fallback-283,duplicate,,"Con estas condiciones climáticas, ¿qué luces debe utilizar para poder circular en esta ruta?"
categoriab_2019_questions-333,categoriab.pdf,115,exact_spanish_tuple,b-fallback-317,duplicate,,¿En qué caso deberán utilizarse estas luces?
categoriab_2019_questions-334,categoriab.pdf,115,exact_spanish_tuple,b-fallback-194,duplicate,,"Si se encuentra en esta vía bajo estas condiciones climáticas, ¿lo más conveniente es detenerse en la banquina?"
categoriab_2019_questions-335,categoriab.pdf,116,exact_spanish_tuple,b-fallback-240,duplicate,,"La niebla, como factor de riesgo, produce modificaciones en…"
categoriab_2019_questions-336,categoriab.pdf,116,exact_spanish_tuple,b-fallback-428,duplicate,,Se deben utilizar balizas mientras se conduce bajo estas condiciones climáticas.
categoriab_2019_questions-337,categoriab.pdf,116,exact_spanish_tuple,b-fallback-376,duplicate,,"En condiciones de viento fuerte, es recomendable realizar los sobrepasos de un camión con una diferencia de velocidad no demasiado elevada."
categoriab_2019_questions-338,categoriab.pdf,117,exact_spanish_tuple,b-fallback-301,duplicate,,"Si ud. circula por la ruta y observa esta situación, debe…"
categoriab_2019_questions-339,categoriab.pdf,117,exact_spanish_tuple,b-fallback-137,duplicate,,¿Es seguro conducir con este tipo de calzado?
categoriab_2019_questions-340,categoriab.pdf,118,question_text_only,b-fallback-134,ambiguous,manual_review_ambiguous_2019_variants,"Según la Ley N° 2148, un vehículo que no está destinado al servicio de emergencia, en caso de extrema necesidad, ¿puede realizar un servicio similar al que efectúan éstos?"
categoriab_2019_questions-341,categoriab.pdf,118,exact_spanish_tuple,b-fallback-183,duplicate,,"Si el conductor de un vehículo circula con las balizas encendidas, toca repetidamente la bocina y el acompañante saca el brazo agitando un pañuelo. ¿Qué está indicando?"
categoriab_2019_questions-342,categoriab.pdf,118,exact_spanish_tuple,b-fallback-358,duplicate,,"Si al conducir por una autopista advierte que el vehículo presenta una falla grave, pero a pesar de ella puede seguir circulando; ¿qué se recomienda hacer en estos casos?"
categoriab_2019_questions-343,categoriab.pdf,118,exact_spanish_tuple,b-fallback-353,duplicate,,¿Qué vehículo puede realizar el acarreo de otro en esta vía?
categoriab_2019_questions-344,categoriab.pdf,119,exact_spanish_tuple,b-fallback-290,duplicate,,"En este tipo de vía, ¿está permitido remolcar con su automóvil particular a otro que se encuentra descompuesto?"
categoriab_2019_questions-345,categoriab.pdf,119,exact_spanish_tuple,b-fallback-035,duplicate,,¿A qué se denomina conducción preventiva?
categoriab_2019_questions-346,categoriab.pdf,119,exact_spanish_tuple,b-fallback-112,duplicate,,"Una conducción preventiva o anticipada prevé que todos podemos cometer errores, a pesar de conocer la normativa y la concientización gubernamental."
categoriab_2019_questions-347,categoriab.pdf,119,exact_spanish_tuple,b-fallback-155,duplicate,,¿A qué se denomina conducción eficiente?
categoriab_2019_questions-348,categoriab.pdf,120,exact_spanish_tuple,b-fallback-450,duplicate,,"De los factores citados, ¿cuál interviene en el exceso de consumo de combustible?"
categoriab_2019_questions-349,categoriab.pdf,120,exact_spanish_tuple,b-fallback-386,duplicate,,"De acuerdo a la Ley N°2148 durante la siguiente circunstancia, ¿qué acción está prohibida realizar?"
categoriab_2019_questions-350,categoriab.pdf,120,exact_spanish_tuple,b-fallback-293,duplicate,,"Según la Ley 2148, ¿este vehículo está cargando combustible de manera correcta?"
categoriab_2019_questions-351,categoriab.pdf,121,exact_spanish_tuple,b-fallback-103,duplicate,,¿Para qué sirve esta varilla metálica?
categoriab_2019_questions-352,categoriab.pdf,121,exact_spanish_tuple,b-fallback-409,duplicate,,Es importante realizar un correcto mantenimiento vehicular porque...
categoriab_2019_questions-353,categoriab.pdf,121,exact_spanish_tuple,b-fallback-195,duplicate,,"Con respecto al consumo de combustible, ¿qué consecuencias trae circular de la siguiente forma?"
categoriab_2019_questions-354,categoriab.pdf,122,exact_spanish_tuple,b-fallback-126,duplicate,,¿Con qué se lubrica un motor?
categoriab_2019_questions-355,categoriab.pdf,122,exact_spanish_tuple,b-fallback-022,duplicate,,"Si los espejos retrovisores de su vehículo están bien orientados, igualmente es posible que se produzcan puntos ciegos cuando observe por los mismos."
categoriab_2019_questions-356,categoriab.pdf,122,exact_spanish_tuple,b-fallback-057,duplicate,,¿Cómo se pueden reducir los puntos ciegos al conducir un vehículo?
categoriab_2019_questions-357,categoriab.pdf,122,exact_spanish_tuple,b-fallback-365,duplicate,,¿A qué se llama “Punto Ciego”?
categoriab_2019_questions-358,categoriab.pdf,122,exact_spanish_tuple,b-fallback-064,duplicate,,"Para realizar una conducción segura, ¿cuándo es recomendable verificar la orientación de los espejos retrovisores?"
categoriab_2019_questions-359,categoriab.pdf,123,exact_spanish_tuple,b-fallback-055,duplicate,,Indique cuál de estas imágenes muestra la manera correcta de colocar el espejo retrovisor:
categoriab_2019_questions-360,categoriab.pdf,123,exact_spanish_tuple,b-fallback-329,duplicate,,Todos los cristales de un vehículo deben garantizar visibilidad...
categoriab_2019_questions-361,categoriab.pdf,123,exact_spanish_tuple,b-fallback-417,duplicate,,"En cuanto al grado o tono de color que pueden tener los cristales de un automóvil, ¿qué establece la ley 2148, con respecto a su control en la vía pública?"
categoriab_2019_questions-362,categoriab.pdf,123,exact_spanish_tuple,b-fallback-198,duplicate,,¿Qué se entiende por habitáculo?
categoriab_2019_questions-363,categoriab.pdf,123,exact_spanish_tuple,b-fallback-375,duplicate,,¿Cómo deben encontrarse los neumáticos para comprobar la correcta presión de aire?
categoriab_2019_questions-364,categoriab.pdf,124,exact_spanish_tuple,b-fallback-299,duplicate,,¿En qué momento es necesario renovar el siguiente elemento de seguridad? Cuando la profundidad del dibujo es menor de…
categoriab_2019_questions-365,categoriab.pdf,124,exact_spanish_tuple,b-fallback-269,duplicate,,¿Cuál es la correcta presión de los neumáticos de un automóvil particular?
categoriab_2019_questions-366,categoriab.pdf,124,exact_spanish_tuple,b-fallback-241,duplicate,,"Si al circular se presenta la siguiente situación, ¿cuál es la acción que se recomienda realizar?"
categoriab_2019_questions-367,categoriab.pdf,125,exact_spanish_tuple,b-fallback-101,duplicate,,"Si el sistema de amortiguación delantero de su vehículo se encuentra en mal estado, ¿puede afectar esta anomalía la conducción?"
categoriab_2019_questions-368,categoriab.pdf,125,exact_spanish_tuple,b-fallback-393,duplicate,,"Según las Leyes N° 2.148 y 24.449, ¿qué ítem enumera los elementos de seguridad obligatorios que se deben llevar en un vehículo?"
categoriab_2019_questions-369,categoriab.pdf,126,exact_spanish_tuple,b-fallback-071;b-fallback-305,duplicate,,"El siguiente elemento de seguridad, está correctamente ubicado."
categoriab_2019_questions-370,categoriab.pdf,126,exact_spanish_tuple,b-fallback-071;b-fallback-305,duplicate,,"El siguiente elemento de seguridad, está correctamente ubicado."
categoriab_2019_questions-371,categoriab.pdf,126,exact_spanish_tuple,b-fallback-099,duplicate,,¿En qué ocasiones se permite el uso de la bocina?
categoriab_2019_questions-372,categoriab.pdf,127,exact_spanish_tuple,b-fallback-231,duplicate,,"Los objetos sueltos como lentes, celular, llaves o similares resultan muy peligrosos en caso de incidentes o maniobras bruscas, porque pueden ocasionar una lesión grave producto de la energía cinética que poseen."
categoriab_2019_questions-373,categoriab.pdf,127,exact_spanish_tuple,b-fallback-040,duplicate,,"Al transportar cualquier elemento, éste debe ubicarse de modo que no perturbe la visibilidad, afecte peligrosamente las condiciones aerodinámicas del vehículo, oculte luces o sobresalga de los límites permitidos."
categoriab_2019_questions-374,categoriab.pdf,127,exact_spanish_tuple,b-fallback-104,duplicate,,¿En qué parte del vehículo es conveniente poner el equipaje?
categoriab_2019_questions-375,categoriab.pdf,127,exact_spanish_tuple,b-fallback-007,duplicate,,"Según la Ley N° 2148, ¿es obligatorio llevar un chaleco de material reflectivo?"
categoriab_2019_questions-376,categoriab.pdf,127,exact_spanish_tuple,b-fallback-300,duplicate,,"¿Quién es el responsable frente a la autoridad de control, si uno de los pasajeros del automóvil no lleva puesto el cinturón de seguridad?"
categoriab_2019_questions-377,categoriab.pdf,128,exact_spanish_tuple,b-fallback-282,duplicate,,Este elemento de seguridad pasiva sirve para reducir el daño producido a los ocupantes de un vehículo al momento de un siniestro.
categoriab_2019_questions-378,categoriab.pdf,128,exact_spanish_tuple,b-fallback-081,duplicate,,Este elemento de seguridad...
categoriab_2019_questions-379,categoriab.pdf,129,exact_spanish_tuple,b-fallback-120,duplicate,,"Durante un siniestro, si el conductor del vehículo no lleva puesto el cinturón de seguridad, el airbag..."
categoriab_2019_questions-380,categoriab.pdf,129,exact_spanish_tuple,b-fallback-013,duplicate,,"Según la Ley Nº 2148, ¿es correcto que un niño de 11 años utilice un Sistema de Retención Infantil, en este asiento central?"
categoriab_2019_questions-381,categoriab.pdf,129,exact_spanish_tuple,b-fallback-113,duplicate,,"Según Ley N° 2148, ¿cuál es la edad mínima permitida para viajar en el asiento delantero de acompañante en un auto?"
categoriab_2019_questions-382,categoriab.pdf,130,exact_spanish_tuple,b-fallback-453,duplicate,,¿Es correcta la colocación del dispositivo de retención infantil en este vehículo?
categoriab_2019_questions-383,categoriab.pdf,130,exact_spanish_tuple,b-fallback-297,duplicate,,"En la siguiente imagen, ¿es correcta la colocación del dispositivo de retención infantil para un niño de 7 años?"
categoriab_2019_questions-384,categoriab.pdf,131,exact_spanish_tuple,b-fallback-210,duplicate,,¿Es correcta la manera en que utiliza el Sistema de Retención Infantil (SRI) esta niña?
categoriab_2019_questions-385,categoriab.pdf,131,exact_spanish_tuple,b-fallback-454,duplicate,,El apoyacabeza está correctamente ubicado en función del conductor.
categoriab_2019_questions-386,categoriab.pdf,132,exact_spanish_tuple,b-fallback-054,duplicate,,¿Es obligatoria la utilización de este elemento en todos los asientos del automóvil?
categoriab_2019_questions-387,categoriab.pdf,132,exact_spanish_tuple,b-fallback-323,duplicate,,"Frente a un siniestro, ¿qué puede evitar este elemento si está correctamente ubicado?"
categoriab_2019_questions-388,categoriab.pdf,133,exact_spanish_tuple,b-fallback-193,duplicate,,¿Todos los ocupantes del vehículo viajan de manera correcta?
categoriab_2019_questions-389,categoriab.pdf,133,exact_spanish_tuple,b-fallback-046,duplicate,,"Luego de un largo viaje en ruta, realizó una parada y le faltan muy pocos kilómetros para llegar a destino, ¿es necesario que todos los ocupantes vuelvan a ponerse el cinturón de seguridad?"
categoriab_2019_questions-390,categoriab.pdf,133,exact_spanish_tuple,b-fallback-102,duplicate,,¿Cuál de estas imágenes muestra el uso adecuado del cinturón de seguridad durante el embarazo?
categoriab_2019_questions-391,categoriab.pdf,134,exact_spanish_tuple,b-fallback-030,duplicate,,"Según Ley N° 2148, ¿en qué plazas deben viajar los mayores de 12 años y con altura igual o superior a 1.50 mts.?"
categoriab_2019_questions-392,categoriab.pdf,134,question_text_only,b-fallback-422,ambiguous,manual_review_ambiguous_2019_variants,¿Esta persona tiene el cinturón correctamente colocado?
categoriab_2019_questions-393,categoriab.pdf,135,exact_spanish_tuple,b-fallback-212,duplicate,,Los ocupantes de este vehículo ¿viajan de manera segura?
categoriab_2019_questions-394,categoriab.pdf,135,exact_spanish_tuple,b-fallback-172,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-395,categoriab.pdf,136,exact_spanish_tuple,b-fallback-011,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-396,categoriab.pdf,136,exact_spanish_tuple,b-fallback-110,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-397,categoriab.pdf,136,exact_spanish_tuple,b-fallback-004,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-398,categoriab.pdf,137,exact_spanish_tuple,b-fallback-065,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-399,categoriab.pdf,137,exact_spanish_tuple,b-fallback-238,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-400,categoriab.pdf,137,exact_spanish_tuple,b-fallback-068;b-fallback-262,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-401,categoriab.pdf,138,exact_spanish_tuple,b-fallback-068;b-fallback-262,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-402,categoriab.pdf,138,exact_spanish_tuple,b-fallback-018,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-403,categoriab.pdf,138,exact_spanish_tuple,b-fallback-180,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-404,categoriab.pdf,139,exact_spanish_tuple,b-fallback-295,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-405,categoriab.pdf,139,exact_spanish_tuple,b-fallback-345,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-406,categoriab.pdf,139,exact_spanish_tuple,b-fallback-239,duplicate,,¿Qué indica esta señal preventiva?
categoriab_2019_questions-407,categoriab.pdf,140,exact_spanish_tuple,b-fallback-159,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-408,categoriab.pdf,140,exact_spanish_tuple,b-fallback-273,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-409,categoriab.pdf,140,exact_spanish_tuple,b-fallback-154,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-410,categoriab.pdf,141,exact_spanish_tuple,b-fallback-106,duplicate,,Determine qué indica la señal vertical que a continuación se presenta:
categoriab_2019_questions-411,categoriab.pdf,141,exact_spanish_tuple,b-fallback-153,duplicate,,¿Cuál de estas señales indica “Cruce de Peatones (máximo peligro)”?
categoriab_2019_questions-412,categoriab.pdf,141,exact_spanish_tuple,b-fallback-123,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-413,categoriab.pdf,142,exact_spanish_tuple,b-fallback-124,duplicate,,"Al visualizar esta señal de prevención, usted sabe que:"
categoriab_2019_questions-414,categoriab.pdf,142,exact_spanish_tuple,b-fallback-202,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-415,categoriab.pdf,142,exact_spanish_tuple,b-fallback-397,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-416,categoriab.pdf,143,exact_spanish_tuple,b-fallback-379,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-417,categoriab.pdf,143,exact_spanish_tuple,b-fallback-185,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-418,categoriab.pdf,143,exact_spanish_tuple,b-fallback-060,duplicate,,"La señal que se muestra es una señal preventiva, de máximo peligro, que anuncia la existencia de un tramo de vía con fuerte pendiente descendente."
categoriab_2019_questions-419,categoriab.pdf,144,exact_spanish_tuple,b-fallback-436,duplicate,,"Frente a esta señal, ¿qué sucede con la prioridad de avance en esa vía?"
categoriab_2019_questions-420,categoriab.pdf,144,exact_spanish_tuple,b-fallback-416,duplicate,,¿Qué significa esta señal?
categoriab_2019_questions-421,categoriab.pdf,144,exact_spanish_tuple,b-fallback-115,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-422,categoriab.pdf,145,exact_spanish_tuple,b-fallback-164,duplicate,,La señal representada precede a una intersección con la OBLIGACIÓN de girar a la derecha.
categoriab_2019_questions-423,categoriab.pdf,145,exact_spanish_tuple,b-fallback-288,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-424,categoriab.pdf,145,exact_spanish_tuple,b-fallback-384,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-425,categoriab.pdf,146,exact_spanish_tuple,b-fallback-163,duplicate,,Esta señal vertical reglamentaria indica…
categoriab_2019_questions-426,categoriab.pdf,146,exact_spanish_tuple,b-fallback-140,duplicate,,¿Qué indica esta señal reglamentaria?
categoriab_2019_questions-427,categoriab.pdf,146,exact_spanish_tuple,b-fallback-127,duplicate,,¿Qué indica esta señal reglamentaria?
categoriab_2019_questions-428,categoriab.pdf,147,exact_spanish_tuple,b-fallback-399,duplicate,,¿Qué indica esta señal reglamentaria?
categoriab_2019_questions-429,categoriab.pdf,147,exact_spanish_tuple,b-fallback-162,duplicate,,¿Qué indica esta señal reglamentaria?
categoriab_2019_questions-430,categoriab.pdf,147,exact_spanish_tuple,b-fallback-029,duplicate,,¿Qué indica esta señal reglamentaria?
categoriab_2019_questions-431,categoriab.pdf,148,exact_spanish_tuple,b-fallback-359,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-432,categoriab.pdf,148,exact_spanish_tuple,b-fallback-091,duplicate,,La señal que se muestra indica un camino sin salida:
categoriab_2019_questions-433,categoriab.pdf,148,exact_spanish_tuple,b-fallback-265,duplicate,,Indique qué representa la siguiente señal:
categoriab_2019_questions-434,categoriab.pdf,149,exact_spanish_tuple,b-fallback-128,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-435,categoriab.pdf,149,exact_spanish_tuple,b-fallback-423,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-436,categoriab.pdf,149,exact_spanish_tuple,b-fallback-327,duplicate,,Determine qué indica la señal que a continuación se presenta:
categoriab_2019_questions-437,categoriab.pdf,150,exact_spanish_tuple,b-fallback-177,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-438,categoriab.pdf,150,exact_spanish_tuple,b-fallback-205,duplicate,,Esta señal advierte que en el lugar ocurrió un siniestro vial que produjo una víctima fatal.
categoriab_2019_questions-439,categoriab.pdf,150,exact_spanish_tuple,b-fallback-066,duplicate,,¿Qué indica esta señal vertical de información?
categoriab_2019_questions-440,categoriab.pdf,151,exact_spanish_tuple,b-fallback-287,duplicate,,¿A qué punto de referencia hace alusión la señal que a continuación se presenta?
categoriab_2019_questions-441,categoriab.pdf,151,exact_spanish_tuple,b-fallback-260,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-442,categoriab.pdf,151,exact_spanish_tuple,b-fallback-042,duplicate,,¿Qué significa esta señal?
categoriab_2019_questions-443,categoriab.pdf,152,exact_spanish_tuple,b-fallback-156,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-444,categoriab.pdf,152,exact_spanish_tuple,b-fallback-455,duplicate,,¿Qué indica esta señal?
categoriab_2019_questions-445,categoriab.pdf,152,exact_spanish_tuple,b-fallback-034,duplicate,,¿Cuál de la tres señales indica que la ruta es provincial?
categoriab_2019_questions-446,categoriab.pdf,153,exact_spanish_tuple,b-fallback-343,duplicate,,Indique qué significa esta señal:
categoriab_2019_questions-447,categoriab.pdf,153,exact_spanish_tuple,b-fallback-296,duplicate,,Indique qué significa esta señal:
gcba_2008_questions-001,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,exact_spanish_tuple,b-fallback-110,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-002,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando se debe cruzar la acera (vereda) para salir a la vía pública ¿de quién se presume que es la responsabilidad si se produce un accidente con un peatón u otro vehículo?
gcba_2008_questions-003,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,no_structured_match,,outdated,reject_unmatched_2008_candidates,En algunas vías de tránsito podemos encontrar marcas en el piso o bien carteles con signos similares a una V invertida ¿qué significados tienen esos signos o marcas?
gcba_2008_questions-004,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,fuzzy_question_text,b-fallback-199,ambiguous,manual_review_old_variant_only_if_architect_scopes,¿Quién es el responsable civil por un accidente de tránsito producido por un menor de edad poseedor de una licencia de conductor?
gcba_2008_questions-005,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando se estaciona en proximidad de una esquina ¿qué línea no debe superarse?
gcba_2008_questions-006,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En materia de señalamiento horizontal o demarcación horizontal ¿qué se entiende por ""isleta""?"
gcba_2008_questions-007,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,1,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Con carácter general, cuando nos encontramos con una señal de ""PROHIBIDO ESTACIONAR"" ¿está permitido parar para subir o bajar pasajeros de un automóvil?"""
gcba_2008_questions-008,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,En esta intersección ¿qué vehículo pasa en primer lugar?
gcba_2008_questions-009,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué significa el término “culposo” en materia de accidentes de tránsito?
gcba_2008_questions-010,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cómo debe indicar a un vehículo que pretende sobrepasar al suyo que no debe hacerlo?
gcba_2008_questions-011,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,En la ciudad ¿está permitido circular marcha atrás?
gcba_2008_questions-012,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué distancia debe dejarse libre cuando se va a estacionar frente a la entrada de hospitales, escuelas, templos u otros organismos públicos?"
gcba_2008_questions-013,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Si circula con su vehículo en un día de niebla ¿qué precaución, entre otras, debe tomar?"
gcba_2008_questions-014,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,Si para adelantar debe invadir un carril exclusivo para colectivos y taxis ¿le está permitido realizar la maniobra?
gcba_2008_questions-015,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,2,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En una autopista, ¿está permitido remolcar con su vehículo a otro que se encuentra descompuesto?"
gcba_2008_questions-016,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,Ud. ha adelantado a otro vehículo en una intersección. ¿Es correcto su comportamiento?
gcba_2008_questions-017,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál de la tres señales indica que la ruta es nacional?
gcba_2008_questions-018,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,Todo vehículo debe estar cubierto por un seguro ¿qué daños debe cubrir el mismo?
gcba_2008_questions-019,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,Esta señal indica que ha finalizado:
gcba_2008_questions-020,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Por norma general, las luces traseras de los vehículos deben ser de color rojo (de posición y freno) y amarillas (giros) ¿por qué la luz de marcha atrás debe ser blanca?"
